AGENT_CODE_HASH,ODA,TERRITORY,BIRTHDATE,SEX_CODE,MARITAL_STATUS,AGE,IS_TERMINATED,YEARS_IN_COMPANY,IS_ACTIVATED_WITHIN_A_YEAR,LICENSE_TYPE_CODE,Ave_Training_Duration,Trainings_Attended,HAS_TRAINING
18198253120708767551,2019-12-13,TERRITORY 4 - SOUTH LUZON,1947-04-01,M,M,73,1,1,0, V,0.0,0.0,No
2605428663329689744,2019-12-13,TERRITORY 4 - SOUTH LUZON,1955-08-08,F,M,67,0,3,1, V,0.0,0.0,No
1390881173515006385,2019-12-17,TERRITORY 4 - SOUTH LUZON,1990-10-15,F,M,30,1,1,0, V,0.0,0.0,No
15132392303662011253,2019-12-18,TERRITORY 3 - VISAYAS,1973-05-31,M,M,47,1,1,0, V,0.0,0.0,No
12255558474402815725,2019-12-18,TERRITORY 3 - VISAYAS,1966-06-25,F,M,56,0,3,1, V,0.0,0.0,No
1005873071693218943,2020-01-23,TERRITORY 6 - MINDANAO,1984-09-12,M,S,38,0,3,1,L V,1.0,4.0,Yes
16326030243246201309,2019-08-28,TERRITORY 4 - SOUTH LUZON,1981-01-11,F,M,40,1,1,0, V,0.0,0.0,No
15819644581259168052,2019-08-30,TERRITORY 2 - METRO MANILA,1952-11-20,F,M,70,0,3,1,L V,1.6,5.0,Yes
17607147769178321100,2019-09-03,TERRITORY 6 - MINDANAO,1988-02-07,M,S,32,1,0,0, V,0.0,0.0,No
2947083501132536116,2019-09-18,TERRITORY 2 - METRO MANILA,1983-05-15,M,S,37,1,1,0, V,0.0,0.0,No
4381306764964195843,2019-09-19,TERRITORY 3 - VISAYAS,1997-10-09,F,S,23,1,1,0, V,0.0,0.0,No
7140126536227814135,2019-09-19,TERRITORY 3 - VISAYAS,1968-08-09,M,M,52,1,1,0, V,0.0,0.0,No
10804663543755732086,2019-09-30,TERRITORY 3 - VISAYAS,1997-03-23,F,S,25,0,3,1, V,0.0,0.0,No
1221331934780715148,2019-10-08,TERRITORY 4 - SOUTH LUZON,1970-01-20,F,M,51,1,1,0, V,0.0,0.0,No
1244869147198026646,2019-10-18,TERRITORY 2 - METRO MANILA,1980-09-06,F,M,41,1,2,0, V,0.0,0.0,No
18035047086431987642,2019-10-18,TERRITORY 3 - VISAYAS,1974-08-12,F,M,48,0,3,1,L V,0.0,0.0,No
17579285076263834932,2019-10-23,TERRITORY 2 - METRO MANILA,1991-01-02,M,S,30,1,1,0, V,0.0,0.0,No
8557830866703149091,2019-11-13,TERRITORY 2 - METRO MANILA,1998-12-17,F,S,22,1,1,1, V,0.0,0.0,No
1749677041820047845,2019-11-22,TERRITORY 3 - VISAYAS,1995-11-28,F,S,25,1,1,0, V,0.0,0.0,No
3617545543272583456,2019-11-26,TERRITORY 3 - VISAYAS,1982-07-07,F,M,38,1,1,0, V,0.0,0.0,No
7216441643398755875,2019-11-28,TERRITORY 3 - VISAYAS,1966-11-11,M,M,55,1,2,1, V,0.0,0.0,No
7862187188291468129,2019-12-05,TERRITORY 3 - VISAYAS,1994-09-20,M,S,27,1,2,0, V,0.0,0.0,No
12670405030971754705,2019-12-18,TERRITORY 3 - VISAYAS,1996-08-21,F,S,25,1,2,0, V,0.0,0.0,No
8502566471103971023,2019-12-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1987-07-14,M,S,33,1,1,0, V,0.0,0.0,No
10460524529818869791,2020-01-21,TERRITORY 1 - NORTH AND CENTRAL LUZON,1974-01-29,M,M,48,1,2,1,L V,0.0,0.0,No
6077851645681505319,2020-01-23,TERRITORY 2 - METRO MANILA,1981-10-14,M,M,38,1,0,0, V,0.0,0.0,No
13242903797384498059,2020-01-30,TERRITORY 4 - SOUTH LUZON,1989-12-26,F,M,33,0,3,1, V,1.5,2.0,Yes
8744268660732252642,2018-04-18,TERRITORY 3 - VISAYAS,1994-01-08,F,S,27,1,2,0, V,0.0,0.0,No
8318918964421172857,2018-04-20,TERRITORY 1 - NORTH AND CENTRAL LUZON,1998-08-31,F,S,21,1,1,0, V,0.0,0.0,No
7372131508783289786,2018-04-24,TERRITORY 6 - MINDANAO,1974-08-06,F,M,48,0,4,1, V,0.0,0.0,No
9649611871254993862,2018-04-25,TERRITORY 2 - METRO MANILA,1965-06-10,M,M,54,1,1,0, V,0.0,0.0,No
14381616034307189940,2018-04-26,TERRITORY 4 - SOUTH LUZON,1997-09-19,F,S,23,1,2,0, V,0.0,0.0,No
11313287248313907764,2018-04-27,TERRITORY 6 - MINDANAO,1971-10-22,F,M,47,1,1,0, V,0.0,0.0,No
15572342235223321789,2018-04-27,TERRITORY 3 - VISAYAS,1983-02-15,M,M,36,1,1,0, V,0.0,0.0,No
4265482199392043381,2018-04-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1997-09-05,F,S,21,1,0,0, V,0.0,0.0,No
3789242303482787383,2018-04-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1987-02-03,F,M,32,1,0,0, V,0.0,0.0,No
3526769699484087865,2018-04-30,TERRITORY 4 - SOUTH LUZON,1970-05-26,F,M,50,1,2,0, V,0.0,0.0,No
15989962679332936375,2018-04-30,TERRITORY 4 - SOUTH LUZON,1992-06-20,F,M,28,1,2,0, V,0.0,0.0,No
15679820431882420492,2018-04-30,TERRITORY 3 - VISAYAS,1992-12-24,F,S,28,1,2,0, V,0.0,0.0,No
679569980090604755,2018-04-30,TERRITORY 6 - MINDANAO,1974-06-04,F,M,46,1,2,0,L V,0.0,0.0,No
14282523035390669616,2018-04-30,TERRITORY 2 - METRO MANILA,1988-05-04,F,M,31,1,1,0, V,0.0,0.0,No
5887873535594749444,2018-04-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1969-06-29,F,M,50,1,1,0, V,0.0,0.0,No
7315746361590950629,2018-05-02,TERRITORY 4 - SOUTH LUZON,1952-10-07,F,W,68,1,2,0, V,0.0,0.0,No
13794447869513027575,2018-05-07,TERRITORY 6 - MINDANAO,1979-01-12,F,M,42,1,2,0, V,0.0,0.0,No
8837117160761477683,2018-05-17,TERRITORY 3 - VISAYAS,1992-04-21,F,M,28,1,2,0, V,0.0,0.0,No
8502898127115047373,2018-05-22,TERRITORY 3 - VISAYAS,1996-12-05,F,S,22,1,1,0, V,0.0,0.0,No
13760941491713382122,2018-05-22,TERRITORY 3 - VISAYAS,1986-07-01,F,S,36,0,4,1, V,0.0,0.0,No
13248117646306654574,2018-05-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1966-07-22,F,M,56,0,4,1, V,2.0,3.0,Yes
9864011540251668856,2019-08-30,TERRITORY 3 - VISAYAS,1996-08-31,F,S,23,1,0,0, V,0.0,0.0,No
18093692262104804716,2019-09-04,TERRITORY 3 - VISAYAS,1968-12-25,F,M,52,1,1,0, V,0.0,0.0,No
16562347126788909690,2019-09-06,TERRITORY 2 - METRO MANILA,1999-04-22,M,S,21,1,1,0, V,0.0,0.0,No
9870057130257127970,2019-09-10,TERRITORY 2 - METRO MANILA,1972-08-24,F,M,50,0,3,1, V,1.3333333333333333,3.0,Yes
5833860721116042672,2019-09-13,TERRITORY 1 - NORTH AND CENTRAL LUZON,1975-07-05,F,M,45,1,1,0, V,0.0,0.0,No
13554139700148655099,2019-09-25,TERRITORY 1 - NORTH AND CENTRAL LUZON,1996-12-26,M,S,25,1,2,1, V,0.0,0.0,No
5878458147075917409,2019-09-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1962-12-20,F,S,59,1,2,1, V,0.0,0.0,No
18156872664101227638,2019-09-30,TERRITORY 2 - METRO MANILA,1983-01-17,M,M,37,1,0,0, V,0.0,0.0,No
5631741439038296797,2019-10-03,TERRITORY 4 - SOUTH LUZON,1990-06-21,F,S,30,1,1,0, V,0.0,0.0,No
4798471839672623597,2019-11-18,TERRITORY 1 - NORTH AND CENTRAL LUZON,1972-12-01,F,M,48,1,1,0, V,0.0,0.0,No
2683053945744900307,2019-11-22,TERRITORY 3 - VISAYAS,1981-07-19,F,M,39,1,1,0, V,0.0,0.0,No
14436878556326935357,2019-11-27,TERRITORY 4 - SOUTH LUZON,1968-04-14,F,M,52,1,1,0, V,0.0,0.0,No
17095759070122142938,2019-11-29,TERRITORY 3 - VISAYAS,1992-03-18,F,M,30,0,3,1, V,0.0,0.0,No
16781900790296735985,2020-01-16,TERRITORY 2 - METRO MANILA,1985-11-13,F,S,37,0,3,1,L V,1.0,2.0,Yes
8972959272247006046,2020-01-24,TERRITORY 3 - VISAYAS,1985-11-26,F,S,37,0,3,0, V,1.0,1.0,Yes
2102652971120284364,2020-01-31,TERRITORY 1 - NORTH AND CENTRAL LUZON,1964-10-24,F,W,58,0,3,1, V,1.25,4.0,Yes
5002228081486065826,2020-01-31,TERRITORY 4 - SOUTH LUZON,1993-09-18,F,S,29,0,3,1, V,1.5,2.0,Yes
4004376825374731061,2020-02-05,TERRITORY 2 - METRO MANILA,1964-03-07,M,S,56,1,0,0, V,0.0,0.0,No
6197127566525712834,2020-01-28,TERRITORY 3 - VISAYAS,1986-12-13,F,M,36,0,3,0, V,1.0,1.0,Yes
18088661944274215185,2020-01-29,TERRITORY 2 - METRO MANILA,1970-01-23,F,M,53,0,3,1,L V,0.0,0.0,No
3308703710978560023,2020-02-17,TERRITORY 4 - SOUTH LUZON,1999-04-17,F,S,23,0,2,1, V,1.6666666666666667,3.0,Yes
7290844835310592948,2020-02-18,TERRITORY 3 - VISAYAS,1990-01-24,F,S,33,0,2,1, V,0.0,0.0,No
14223904567468634687,2020-02-19,TERRITORY 6 - MINDANAO,1984-07-05,F,M,37,1,2,0, V,0.0,0.0,No
7802934197870722450,2020-03-05,TERRITORY 2 - METRO MANILA,1982-03-06,F,M,38,1,0,0, V,0.0,0.0,No
17226437198129155273,2020-03-05,TERRITORY 1 - NORTH AND CENTRAL LUZON,1994-05-04,M,S,28,0,2,1, V,0.0,0.0,No
5328327569554318201,2020-03-09,TERRITORY 2 - METRO MANILA,1990-01-27,M,M,31,1,1,0, V,0.0,0.0,No
2997457896847204234,2020-03-09,TERRITORY 3 - VISAYAS,1975-11-13,M,M,47,0,2,0, V,0.0,0.0,No
13371997850998920878,2020-03-10,TERRITORY 6 - MINDANAO,1993-09-02,F,S,29,0,2,1, V,0.0,0.0,No
17421389697262940127,2020-06-25,TERRITORY 6 - MINDANAO,1984-08-04,M,M,38,0,2,1, V,1.0,6.0,Yes
15518578800533010579,2020-06-25,TERRITORY 1 - NORTH AND CENTRAL LUZON,1976-04-26,F,M,46,0,2,1, V,0.0,0.0,No
3760898420532883060,2020-07-10,TERRITORY 3 - VISAYAS,1988-09-11,F,S,34,0,2,1,L V,1.0,5.0,Yes
17310232594865861405,2020-07-27,TERRITORY 2 - METRO MANILA,1991-08-08,M,S,30,1,1,0, V,0.0,0.0,No
134460216021965863,2020-07-28,TERRITORY 3 - VISAYAS,1984-01-30,M,M,39,0,2,0, V,1.0,6.0,Yes
10454305134809613595,2020-07-28,TERRITORY 3 - VISAYAS,1987-07-06,F,M,35,0,2,1, V,0.0,0.0,No
15764785726688838312,2020-07-30,TERRITORY 3 - VISAYAS,1988-08-24,F,M,33,1,1,0, V,0.0,0.0,No
13001103454467707869,2020-07-30,TERRITORY 2 - METRO MANILA,1979-11-03,F,S,42,1,1,1, V,0.0,0.0,No
5316758262866792747,2020-08-07,TERRITORY 6 - MINDANAO,1995-08-17,F,S,27,0,2,1, V,1.0,5.0,Yes
18321586304941049580,2018-04-05,TERRITORY 3 - VISAYAS,1969-02-02,F,S,50,1,1,1, V,0.0,0.0,No
7781480845278524541,2018-04-10,TERRITORY 4 - SOUTH LUZON,1955-12-25,M,M,62,1,0,0, V,0.0,0.0,No
7359552959554321530,2018-04-10,TERRITORY 2 - METRO MANILA,1992-07-11,M,S,29,1,3,0, V,0.0,0.0,No
1981076604954364335,2018-04-11,TERRITORY 3 - VISAYAS,1979-05-18,F,S,40,1,1,0, V,0.0,0.0,No
10488375414054909477,2018-04-16,TERRITORY 3 - VISAYAS,1972-01-24,F,W,49,1,2,0, V,0.0,0.0,No
16969845968193774956,2018-04-16,TERRITORY 1 - NORTH AND CENTRAL LUZON,1981-11-09,F,M,37,1,1,0, V,0.0,0.0,No
15076432327332758079,2018-04-16,TERRITORY 3 - VISAYAS,1975-12-23,F,S,43,1,0,0, V,0.0,0.0,No
236917846695623998,2018-04-18,TERRITORY 3 - VISAYAS,1993-06-29,F,S,27,1,2,0, V,0.0,0.0,No
4299264977465579312,2018-04-20,TERRITORY 1 - NORTH AND CENTRAL LUZON,1973-07-28,F,M,46,1,1,0, V,0.0,0.0,No
6036016821144000164,2018-04-23,TERRITORY 2 - METRO MANILA,1977-09-24,F,M,42,1,1,0, V,0.0,0.0,No
13348707703156188258,2018-04-27,TERRITORY 6 - MINDANAO,1953-07-22,F,W,67,1,2,0, V,0.0,0.0,No
8411095588025392306,2018-04-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1995-11-10,F,S,23,1,0,0, V,0.0,0.0,No
13782380494083900916,2018-04-30,TERRITORY 4 - SOUTH LUZON,1983-07-02,F,M,37,1,2,0, V,0.0,0.0,No
12859919744757505572,2018-04-30,TERRITORY 4 - SOUTH LUZON,1983-11-09,M,M,37,1,2,0, V,0.0,0.0,No
8706602624095454309,2018-04-30,TERRITORY 2 - METRO MANILA,1994-06-22,F,S,26,1,2,0, V,0.0,0.0,No
10210468119713837848,2018-05-02,TERRITORY 4 - SOUTH LUZON,1972-07-14,F,M,47,1,2,0, V,0.0,0.0,No
7857137465913389870,2018-05-15,TERRITORY 1 - NORTH AND CENTRAL LUZON,1994-06-27,F,S,28,0,4,0,L V,0.0,0.0,No
2043959245003444801,2018-05-18,TERRITORY 3 - VISAYAS,1994-02-23,M,S,25,1,1,0, V,0.0,0.0,No
13348711647392518863,2018-05-22,TERRITORY 3 - VISAYAS,1960-06-24,F,M,62,0,4,1, V,0.0,0.0,No
274473399273661504,2018-05-30,TERRITORY 3 - VISAYAS,1996-12-11,F,S,24,1,2,0, V,0.0,0.0,No
8695504746971649875,2018-05-30,TERRITORY 3 - VISAYAS,1971-07-13,M,M,48,1,1,0, V,0.0,0.0,No
16503454361830026855,2018-06-18,TERRITORY 2 - METRO MANILA,1985-10-05,F,M,35,1,3,1, V,0.0,0.0,No
17198494018593150065,2018-06-26,TERRITORY 6 - MINDANAO,1982-02-10,F,M,38,1,2,0, V,0.0,0.0,No
6397752151549952973,2019-02-20,TERRITORY 1 - NORTH AND CENTRAL LUZON,1976-06-26,F,M,46,0,3,1, V,1.5,2.0,Yes
10206510706962213945,2019-02-28,TERRITORY 4 - SOUTH LUZON,1987-05-31,F,M,33,1,1,0, V,0.0,0.0,No
5061604583985450265,2019-03-13,TERRITORY 1 - NORTH AND CENTRAL LUZON,1990-10-09,M,S,29,1,0,0, V,0.0,0.0,No
17887167240551967081,2019-03-15,TERRITORY 2 - METRO MANILA,1987-07-13,F,S,32,1,0,0, V,0.0,0.0,No
18320758196863212100,2019-03-20,TERRITORY 1 - NORTH AND CENTRAL LUZON,1991-01-16,F,S,28,1,0,0, V,0.0,0.0,No
12477742636908860092,2019-03-26,TERRITORY 3 - VISAYAS,1997-02-04,F,S,24,1,1,0, V,0.0,0.0,No
1800089826456202634,2019-03-28,TERRITORY 3 - VISAYAS,1992-07-22,M,S,28,1,1,0, V,0.0,0.0,No
7192551562257119758,2019-03-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1973-03-01,F,S,49,1,3,1, V,0.0,0.0,No
17373216195334086115,2019-04-02,TERRITORY 2 - METRO MANILA,1989-10-22,F,M,30,1,1,0, V,0.0,0.0,No
2676085759002092973,2019-04-05,TERRITORY 6 - MINDANAO,1974-03-13,M,M,46,1,1,0,L ,0.0,0.0,No
2521470221751927668,2019-04-10,TERRITORY 3 - VISAYAS,1966-10-29,F,M,56,0,3,1,L V,0.0,0.0,No
15274816560050792307,2019-04-11,TERRITORY 2 - METRO MANILA,1976-01-01,M,S,45,1,1,0, V,0.0,0.0,No
17583266482999381906,2019-04-15,TERRITORY 2 - METRO MANILA,1959-10-10,F,M,61,1,1,0, V,0.0,0.0,No
13195098687130168148,2019-05-15,TERRITORY 2 - METRO MANILA,1993-01-05,F,S,28,1,1,0, V,0.0,0.0,No
14940223040556490272,2019-05-20,TERRITORY 2 - METRO MANILA,1994-05-26,M,S,26,1,1,0, V,0.0,0.0,No
4124394891947758291,2019-05-30,TERRITORY 2 - METRO MANILA,1981-01-15,M,M,40,1,1,0, V,0.0,0.0,No
18074191182240369213,2019-06-11,TERRITORY 3 - VISAYAS,1990-09-01,F,S,31,1,2,0, V,0.0,0.0,No
3163180374365550429,2019-06-14,TERRITORY 1 - NORTH AND CENTRAL LUZON,1989-03-14,F,M,33,1,2,1, V,0.0,0.0,No
13274407841208206326,2019-06-28,TERRITORY 2 - METRO MANILA,1981-05-14,F,M,39,1,1,0, V,0.0,0.0,No
13827701359432116912,2019-07-12,TERRITORY 2 - METRO MANILA,1982-03-20,F,M,39,1,2,0, V,0.0,0.0,No
15830538179226198336,2018-03-26,TERRITORY 2 - METRO MANILA,1976-11-12,F,S,42,1,1,0, V,0.0,0.0,No
728973364131790021,2018-04-05,TERRITORY 3 - VISAYAS,1988-07-11,F,M,32,1,2,0, V,0.0,0.0,No
432731670458842814,2018-04-05,TERRITORY 1 - NORTH AND CENTRAL LUZON,1953-05-23,F,M,65,1,0,0, V,0.0,0.0,No
5965620394597305977,2018-04-11,TERRITORY 3 - VISAYAS,1982-04-27,F,M,37,1,1,0, V,0.0,0.0,No
17885530329668021094,2018-04-16,TERRITORY 1 - NORTH AND CENTRAL LUZON,1988-10-26,F,S,30,1,1,0, V,0.0,0.0,No
9531140045878575481,2018-04-25,TERRITORY 2 - METRO MANILA,1994-02-13,M,S,25,1,0,0, V,0.0,0.0,No
12396717406286173132,2018-04-25,TERRITORY 3 - VISAYAS,1997-09-18,M,S,25,0,4,1, V,0.0,0.0,No
7980017041405883986,2018-04-26,TERRITORY 4 - SOUTH LUZON,1981-05-09,F,S,38,1,1,0, V,0.0,0.0,No
18441270111374914692,2018-04-27,TERRITORY 6 - MINDANAO,1994-03-27,F,S,27,1,3,0, V,0.0,0.0,No
11110996178576174114,2018-04-30,TERRITORY 4 - SOUTH LUZON,1985-08-29,F,M,34,1,1,0, V,0.0,0.0,No
14761698957400916721,2018-04-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1997-06-27,F,S,22,1,1,0, V,0.0,0.0,No
11526186523919752611,2018-04-30,TERRITORY 6 - MINDANAO,1989-02-23,F,S,33,0,4,0, V,3.0,2.0,Yes
2982169778894370136,2018-04-30,TERRITORY 4 - SOUTH LUZON,1970-12-30,F,S,52,0,4,1, V,1.0,2.0,Yes
1485258266879281028,2018-05-02,TERRITORY 4 - SOUTH LUZON,1992-07-03,M,S,27,1,1,0, V,0.0,0.0,No
3859139825155008503,2018-05-10,TERRITORY 3 - VISAYAS,1978-09-24,M,M,42,1,2,0, V,0.0,0.0,No
420038660953226040,2018-05-15,TERRITORY 1 - NORTH AND CENTRAL LUZON,1969-06-11,F,M,51,1,2,0,L V,0.0,0.0,No
3130763631199435481,2018-05-17,TERRITORY 3 - VISAYAS,1986-12-10,M,M,34,1,2,0, V,0.0,0.0,No
5964537744919051173,2018-05-18,TERRITORY 3 - VISAYAS,1953-04-10,F,M,66,1,1,0, V,0.0,0.0,No
10422620845913897027,2018-05-21,TERRITORY 2 - METRO MANILA,1986-02-23,M,M,32,1,0,0, V,0.0,0.0,No
5269611106683237714,2018-05-30,TERRITORY 3 - VISAYAS,1994-11-03,M,S,26,1,2,0, V,0.0,0.0,No
14255173604759661944,2018-05-31,TERRITORY 3 - VISAYAS,1997-03-23,F,S,23,1,2,0, V,0.0,0.0,No
1880460367579111582,2018-05-31,TERRITORY 4 - SOUTH LUZON,1996-06-05,M,S,24,1,2,0, V,0.0,0.0,No
2517174093385242377,2018-06-18,TERRITORY 6 - MINDANAO,1988-06-21,F,M,32,1,2,0, V,0.0,0.0,No
1002685151530262954,2018-06-18,TERRITORY 6 - MINDANAO,1995-03-09,F,S,25,1,2,0, V,0.0,0.0,No
101357540689836158,2020-01-31,TERRITORY 1 - NORTH AND CENTRAL LUZON,1972-10-09,M,S,48,1,1,0, V,0.0,0.0,No
9098477968757428397,2020-01-31,TERRITORY 3 - VISAYAS,1995-12-20,F,S,27,0,3,0, V,0.0,0.0,No
48956774018918799,2020-02-18,TERRITORY 3 - VISAYAS,1990-02-16,F,M,30,1,0,0, V,0.0,0.0,No
11039881593709830730,2020-02-28,TERRITORY 3 - VISAYAS,1981-12-21,F,M,40,1,2,0, V,0.0,0.0,No
15321657415881724619,2020-02-28,TERRITORY 3 - VISAYAS,1989-08-19,F,S,33,0,2,0, V,0.0,0.0,No
1592538916116449027,2020-03-04,TERRITORY 2 - METRO MANILA,1997-10-05,M,S,24,1,1,0, V,0.0,0.0,No
6530026508145052687,2020-03-10,TERRITORY 2 - METRO MANILA,1992-05-08,F,S,28,1,0,0, V,0.0,0.0,No
16708180751527695406,2020-03-11,TERRITORY 6 - MINDANAO,1988-06-24,F,M,33,1,2,0, V,0.0,0.0,No
10706505261119342815,2020-06-24,TERRITORY 3 - VISAYAS,1996-04-21,F,S,26,0,2,1, V,1.0,3.0,Yes
14689542261539980920,2020-07-13,TERRITORY 3 - VISAYAS,1979-02-16,M,M,43,0,2,0, V,1.0,1.0,Yes
18063763162861600647,2020-08-11,TERRITORY 2 - METRO MANILA,1996-07-31,F,S,26,0,2,1, V,1.0,9.0,Yes
2356427398721400045,2020-08-14,TERRITORY 2 - METRO MANILA,1997-05-31,M,S,25,0,2,1,L V,1.0,9.0,Yes
1541517376730122433,2020-08-14,TERRITORY 3 - VISAYAS,1970-02-26,F,S,52,0,2,0, V,1.0,4.0,Yes
14765926915703564859,2020-08-18,TERRITORY 2 - METRO MANILA,1990-02-14,F,S,31,1,0,0, V,0.0,0.0,No
13357758882824250889,2020-08-18,TERRITORY 3 - VISAYAS,1988-08-09,F,M,34,0,2,0, V,1.0,1.0,Yes
1224543497131074203,2020-08-27,TERRITORY 6 - MINDANAO,1985-08-21,F,S,37,0,2,1, V,1.0,3.0,Yes
5232476784066213659,2020-08-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1997-04-20,F,S,25,1,1,1, V,0.0,0.0,No
4708031153543321546,2020-08-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1984-07-13,M,M,38,0,2,1, V,1.0,8.0,Yes
6642887697698226183,2020-02-17,TERRITORY 6 - MINDANAO,1965-09-07,F,M,57,0,2,1,L V,1.0,2.0,Yes
10616754902845579722,2020-02-20,TERRITORY 1 - NORTH AND CENTRAL LUZON,1975-05-23,M,M,45,1,0,0, V,0.0,0.0,No
8222275637906528709,2020-02-28,TERRITORY 3 - VISAYAS,1991-02-06,F,S,32,0,2,1, V,1.0,5.0,Yes
7542312783335439485,2020-03-06,TERRITORY 2 - METRO MANILA,1961-07-20,F,W,58,1,0,0, V,0.0,0.0,No
4050346679082973346,2020-03-11,TERRITORY 1 - NORTH AND CENTRAL LUZON,1987-06-11,F,M,35,0,2,1, V,0.0,0.0,No
18384717293985310190,2020-04-08,TERRITORY 6 - MINDANAO,1980-10-11,M,M,42,0,2,1, V,1.0,3.0,Yes
14128359741084007671,2020-04-23,TERRITORY 2 - METRO MANILA,1990-01-22,F,S,33,0,2,1,L V,0.0,0.0,No
1310183106359200981,2020-04-30,TERRITORY 4 - SOUTH LUZON,1966-02-10,F,W,56,1,1,0,L V,0.0,0.0,No
9546625819959607691,2020-06-08,TERRITORY 2 - METRO MANILA,1996-03-04,M,S,26,0,2,1, V,1.0,1.0,Yes
428180779328476462,2020-06-17,TERRITORY 4 - SOUTH LUZON,1990-03-10,M,S,32,1,1,0, V,0.0,0.0,No
2634773908691024737,2020-06-25,TERRITORY 3 - VISAYAS,1961-10-12,F,S,59,1,1,0, V,0.0,0.0,No
12411023469571928121,2020-07-02,TERRITORY 2 - METRO MANILA,1992-06-14,M,S,29,1,1,0, V,0.0,0.0,No
15910266615638459496,2020-07-03,TERRITORY 2 - METRO MANILA,1966-04-14,F,M,56,0,2,1,L V,1.0,8.0,Yes
11074827277582031701,2020-07-16,TERRITORY 3 - VISAYAS,1991-12-03,M,S,29,1,0,0, V,0.0,0.0,No
14937938228266582928,2020-07-21,TERRITORY 4 - SOUTH LUZON,1978-03-28,F,M,44,1,1,0, V,0.0,0.0,No
8850788447831418889,2020-07-23,TERRITORY 3 - VISAYAS,1995-08-25,F,M,27,0,2,0, V,1.0,5.0,Yes
10507407960967330461,2020-07-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1991-10-20,F,M,30,1,1,1, V,0.0,0.0,No
17934131217509936196,2020-07-27,TERRITORY 1 - NORTH AND CENTRAL LUZON,1998-09-05,M,S,23,1,1,0, V,0.0,0.0,No
7797186264837330443,2020-07-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,1969-10-02,F,M,53,0,2,1, V,0.0,0.0,No
4408647748968363545,2020-07-30,TERRITORY 1 - NORTH AND CENTRAL LUZON,2001-12-15,F,S,21,0,2,1, V,1.0,4.0,Yes
1973774009734429645,2020-09-02,TERRITORY 1 - NORTH AND CENTRAL LUZON,1970-01-28,M,M,53,0,2,1,L V,1.0,7.0,Yes
14735169518762042960,2020-09-09,TERRITORY 2 - METRO MANILA,1984-01-12,F,S,38,1,1,0, V,0.0,0.0,No
8647713464378221586,2020-09-10,TERRITORY 4 - SOUTH LUZON,1982-03-03,F,M,39,1,1,0, V,0.0,0.0,No
16417373587800332081,2020-09-10,TERRITORY 6 - MINDANAO,1995-03-03,F,S,27,0,2,0, V,1.0,2.0,Yes
4814322578178573003,2020-09-11,TERRITORY 3 - VISAYAS,1988-02-17,F,M,34,0,2,0, V,1.0,1.0,Yes
16444268808316089035,2020-09-17,TERRITORY 2 - METRO MANILA,1978-01-06,F,M,45,0,2,1,L V,1.0,8.0,Yes
6616076449712790634,2020-09-21,TERRITORY 2 - METRO MANILA,1985-10-22,M,M,36,1,1,0, V,0.0,0.0,No
14834913985064079340,2020-09-23,TERRITORY 1 - NORTH AND CENTRAL LUZON,1965-06-30,F,S,56,1,1,0, V,0.0,0.0,No
2778396073088677375,2020-09-24,TERRITORY 2 - METRO MANILA,1995-08-09,M,S,26,1,1,0, V,0.0,0.0,No
13365727755082139557,2020-09-25,TERRITORY 6 - MINDANAO,1959-04-21,F,M,63,1,1,0, V,0.0,0.0,No
8024801232744678128,2020-09-28,TERRITORY 1 - NORTH AND CENTRAL LUZON,1987-12-16,M,S,34,1,1,0, V,0.0,0.0,No
6996809026435718361,2020-09-30,TERRITORY 3 - VISAYAS,1995-08-19,F,S,27,0,2,1, V,1.0,4.0,Yes
17203826723944696070,2020-10-01,TERRITORY 3 - VISAYAS,1968-10-01,F,M,54,0,2,0, V,0.0,0.0,No
9718801593371782706,2020-10-08,TERRITORY 3 - VISAYAS,1983-04-08,F,M,39,0,2,0, V,1.0,1.0,Yes
1133271027694805580,2020-10-09,TERRITORY 1 - NORTH AND CENTRAL LUZON,2000-08-14,M,S,21,1,1,0, V,0.0,0.0,No
8743860147052109998,2020-10-09,TERRITORY 3 - VISAYAS,1978-12-21,F,M,44,0,2,0, V,0.0,0.0,No
1103093555324052882,2020-10-13,TERRITORY 3 - VISAYAS,1993-05-15,F,S,28,1,1,0, V,0.0,0.0,No
7920561796551265023,2020-10-29,TERRITORY 1 - NORTH AND CENTRAL LUZON,1989-05-25,F,M,32,1,0,0, V,0.0,0.0,No
7120854422060747885,2020-10-29,TERRITORY 3 - VISAYAS,1987-08-13,F,S,35,0,2,1, V,1.0,3.0,Yes
