customer_id,age,sex,region,major_region,married,no_of_children,has_children,in_luzon,is_married,ave_days_booking_departure,ave_guests,ave_spend_per_booking,total_flights,min_guests,max_guests,ave_spend_per_booking_per_guest,Generation
7152,24,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,48.333333333333336,1.6666666666666667,9466.225281580297,3,1,3,5679.7351689481775,Generation Z
7153,28,F,Region 11 - Davao,Mindanao,False,0,0,0,0,64.0,1.0,5143.26344738315,1,1,1,5143.26344738315,Millennial
7154,31,M,NCR,Luzon,True,0,0,1,1,39.5,4.0,87971.65598493481,2,2,6,21992.913996233703,Millennial
7155,20,M,Region 8 - E. Visayas,Visayas,True,0,0,0,1,12.0,3.0,7053.47956334612,1,3,3,2351.1598544487065,Generation Z
7156,27,F,NCR,Luzon,True,1,1,1,1,61.0,3.0,23104.5048229961,1,3,3,7701.5016076653665,Millennial
7157,27,M,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,13.666666666666666,1.0,3165.29335089569,3,1,1,3165.29335089569,Millennial
7158,19,F,MIMAROPA,Luzon,False,0,0,1,0,26.0,1.0,5374.719306583897,3,1,1,5374.719306583897,Generation Z
7159,28,M,Region 5 - Bicol,Luzon,False,0,0,1,0,14.5,2.5,3930.8235341518,2,1,4,1572.3294136607199,Millennial
7160,27,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,10.0,4.0,2497.05750561455,1,4,4,624.2643764036375,Millennial
7161,31,F,Region 11 - Davao,Mindanao,True,2,1,0,1,53.5,3.5,19492.08292437805,2,3,4,5569.1665498223,Millennial
7162,15,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,55.0,2.0,7097.8768782516545,2,1,3,3548.9384391258272,Generation Z
7163,37,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,17.0,5.0,3066.97399302696,1,5,5,613.394798605392,Millennial
7164,42,F,Region 5 - Bicol,Luzon,False,0,0,1,0,44.0,1.6666666666666667,9841.785566917473,3,1,3,5905.071340150484,Millennial
7165,33,M,Region 13 - Caraga,Mindanao,False,0,0,0,0,14.0,3.0,14254.544682819187,3,1,7,4751.514894273062,Millennial
7166,15,Other,NCR,Luzon,False,0,0,1,0,12.0,3.0,12398.7157405436,1,3,3,4132.905246847867,Generation Z
7167,22,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,12.0,2.0,3887.6272607955198,2,1,3,1943.8136303977599,Generation Z
7168,15,M,Region 8 - E. Visayas,Visayas,False,0,0,0,0,27.0,1.0,3457.56459502349,1,1,1,3457.56459502349,Generation Z
7169,44,M,NCR,Luzon,False,0,0,1,0,19.0,1.0,4439.33532117769,1,1,1,4439.33532117769,Generation X
7170,27,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,28.666666666666668,1.0,3475.3875574773865,3,1,1,3475.3875574773865,Millennial
7171,27,M,NCR,Luzon,True,0,0,1,1,42.666666666666664,2.6666666666666665,11714.491721392917,3,1,6,4392.934395522344,Millennial
7172,30,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,17.0,1.0,1634.32905754553,1,1,1,1634.32905754553,Millennial
7173,23,M,Region 6 - W. Visayas,Visayas,True,0,0,0,1,15.0,2.0,3441.15307077192,1,2,2,1720.57653538596,Generation Z
7174,38,M,Region 13 - Caraga,Mindanao,False,1,1,0,0,52.0,1.0,11322.61563311991,2,1,1,11322.61563311991,Millennial
7175,29,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,56.333333333333336,1.6666666666666667,13959.393630550067,3,1,3,8375.63617833004,Millennial
7176,18,F,Region 5 - Bicol,Luzon,True,1,1,1,1,32.5,2.5,24297.245928915414,2,2,3,9718.898371566165,Generation Z
7177,21,M,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,42.5,2.5,29882.539463837893,2,1,4,11953.015785535157,Generation Z
7178,30,F,Region 5 - Bicol,Luzon,False,0,0,1,0,6.0,1.0,3443.1999461597,1,1,1,3443.1999461597,Millennial
7179,15,F,Region 5 - Bicol,Luzon,False,0,0,1,0,32.333333333333336,1.0,4043.3995708581,3,1,1,4043.3995708581,Generation Z
7180,37,M,Region 3 - Central Luzon,Luzon,False,2,1,1,0,14.0,1.0,2113.75831428988,1,1,1,2113.75831428988,Millennial
7181,26,F,Region 3 - Central Luzon,Luzon,True,1,1,1,1,55.0,2.0,13782.9468354255,1,2,2,6891.47341771275,Generation Z
7182,29,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,58.0,2.5,34611.99956376465,2,1,4,13844.79982550586,Millennial
7183,24,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,43.0,1.0,12202.4297689404,1,1,1,12202.4297689404,Generation Z
7184,21,F,NCR,Luzon,True,0,0,1,1,17.0,1.0,6775.78663557142,1,1,1,6775.78663557142,Generation Z
7185,34,F,Region 1 - Ilocos,Luzon,False,0,0,1,0,29.666666666666668,1.0,3705.2125966709395,3,1,1,3705.2125966709395,Millennial
7186,44,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,39.5,1.0,4046.232488198755,2,1,1,4046.232488198755,Generation X
7187,40,F,Region 5 - Bicol,Luzon,True,0,0,1,1,58.0,2.0,11601.6318059323,1,2,2,5800.81590296615,Millennial
7188,31,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,9.0,1.0,5724.35090658539,1,1,1,5724.35090658539,Millennial
7189,31,F,NCR,Luzon,False,0,0,1,0,16.0,1.0,4318.096400371,2,1,1,4318.096400371,Millennial
7190,28,M,Region 12 - SOCCKSARGEN,Mindanao,True,0,0,0,1,73.0,1.0,6609.22856044779,1,1,1,6609.22856044779,Millennial
7191,15,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,29.333333333333332,2.6666666666666665,7623.529445501013,3,1,4,2858.82354206288,Generation Z
7192,26,M,Region 13 - Caraga,Mindanao,True,1,1,0,1,50.0,1.0,4657.00205719202,1,1,1,4657.00205719202,Generation Z
7193,26,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,57.0,1.0,7965.46468294029,1,1,1,7965.46468294029,Generation Z
7194,29,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,9.0,1.0,1550.68849996528,1,1,1,1550.68849996528,Millennial
7195,32,F,Region 5 - Bicol,Luzon,False,0,0,1,0,33.75,1.5,9740.495346846114,4,1,3,6493.663564564075,Millennial
7196,30,F,MIMAROPA,Luzon,True,1,1,1,1,13.5,3.5,13239.858764087305,2,2,5,3782.81678973923,Millennial
7197,29,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,27.666666666666668,1.0,3964.436147273,3,1,1,3964.436147273,Millennial
7198,24,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,40.0,5.0,17579.61372643048,2,4,6,3515.9227452860964,Generation Z
7199,32,F,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,12.0,3.0,10964.38207616457,2,1,5,3654.7940253881898,Millennial
7200,54,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,11.0,2.0,2436.566539949415,2,1,3,1218.2832699747075,Generation X
7201,25,F,MIMAROPA,Luzon,False,0,0,1,0,17.0,1.0,2666.783001728625,2,1,1,2666.783001728625,Generation Z
7202,31,F,Region 5 - Bicol,Luzon,True,1,1,1,1,28.5,1.5,17470.523360832456,2,1,2,11647.015573888304,Millennial
7203,41,Other,BARMM,Mindanao,False,0,0,0,0,49.666666666666664,1.6666666666666667,13986.528325280631,3,1,3,8391.916995168378,Millennial
7204,38,Other,Region 4 - CALABARZON,Luzon,False,0,0,1,0,13.0,1.0,2722.46387947054,1,1,1,2722.46387947054,Millennial
7205,24,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,23.0,1.0,6968.33169919323,1,1,1,6968.33169919323,Generation Z
7206,21,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,44.0,2.0,6754.291160525319,2,1,3,3377.1455802626597,Generation Z
7207,25,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,14.0,1.0,1000.0,1,1,1,1000.0,Generation Z
7208,28,F,Region 5 - Bicol,Luzon,False,0,0,1,0,15.0,5.0,2197.01363280191,1,5,5,439.40272656038195,Millennial
7209,21,M,NCR,Luzon,True,0,0,1,1,35.0,2.0,23967.46560125669,4,1,4,11983.732800628344,Generation Z
7210,36,M,Region 7 - C. Visayas,Visayas,True,1,1,0,1,12.0,2.0,10991.8686807653,1,2,2,5495.93434038265,Millennial
7211,16,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,35.0,1.0,3144.4195954281895,3,1,1,3144.4195954281895,Generation Z
7212,56,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,10.0,1.0,3399.65735575571,1,1,1,3399.65735575571,Generation X
7213,33,M,Region 6 - W. Visayas,Visayas,False,0,0,0,0,59.5,1.0,10711.411721554494,2,1,1,10711.411721554494,Millennial
7214,35,F,BARMM,Mindanao,True,0,0,0,1,10.0,2.0,2340.04911835101,1,2,2,1170.024559175505,Millennial
7215,19,M,Region 11 - Davao,Mindanao,False,0,0,0,0,47.75,1.5,13476.389641838394,4,1,3,8984.259761225596,Generation Z
7216,46,M,Region 5 - Bicol,Luzon,False,0,0,1,0,17.0,1.0,2937.615332478667,3,1,1,2937.615332478667,Generation X
7217,31,Other,Region 6 - W. Visayas,Visayas,True,0,0,0,1,31.333333333333332,2.3333333333333335,14955.251669009245,3,1,4,6409.393572432533,Millennial
7218,15,M,Region 6 - W. Visayas,Visayas,True,1,1,0,1,65.0,3.0,37588.7626667875,1,3,3,12529.587555595834,Generation Z
7219,28,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,13.5,2.0,7871.3905035487405,2,1,3,3935.6952517743703,Millennial
7220,55,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,49.666666666666664,1.6666666666666667,14974.607947681623,3,1,3,8984.764768608973,Generation X
7221,22,F,Region 6 - W. Visayas,Visayas,True,0,0,0,1,20.0,4.0,16947.9154605136,1,4,4,4236.9788651284,Generation Z
7222,21,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,36.5,2.0,10179.48766746938,2,1,3,5089.74383373469,Generation Z
7223,33,M,NCR,Luzon,True,0,0,1,1,26.333333333333332,3.0,18588.46958181223,3,2,5,6196.156527270744,Millennial
7224,18,F,Region 8 - E. Visayas,Visayas,False,0,0,0,0,26.75,1.0,4498.236598705285,4,1,1,4498.236598705285,Generation Z
7225,21,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,35.0,1.0,7905.604161315945,2,1,1,7905.604161315945,Generation Z
7226,35,M,Region 12 - SOCCKSARGEN,Mindanao,True,1,1,0,1,13.666666666666666,3.6666666666666665,6064.474978794697,3,3,4,1653.9477214894628,Millennial
7227,36,F,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,65.0,1.0,4009.26949050988,1,1,1,4009.26949050988,Millennial
7228,33,Other,MIMAROPA,Luzon,True,1,1,1,1,17.0,1.0,4138.1506299331395,2,1,1,4138.1506299331395,Millennial
7229,38,F,Region 4 - CALABARZON,Luzon,True,3,1,1,1,49.0,2.0,25402.8029356497,1,2,2,12701.40146782485,Millennial
7230,33,M,BARMM,Mindanao,False,0,0,0,0,42.333333333333336,2.0,17003.624902609154,3,1,4,8501.812451304577,Millennial
7231,20,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,32.5,2.5,19702.74883293712,2,2,3,7881.099533174847,Generation Z
7232,33,M,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,12.0,1.0,1605.558601425155,2,1,1,1605.558601425155,Millennial
7233,23,M,Region 7 - C. Visayas,Visayas,False,0,0,0,0,67.0,1.0,8597.7584236872,1,1,1,8597.7584236872,Generation Z
7234,33,Other,Region 4 - CALABARZON,Luzon,False,0,0,1,0,38.0,2.0,7219.86978047086,2,1,3,3609.93489023543,Millennial
7235,33,M,Region 11 - Davao,Mindanao,False,0,0,0,0,37.0,2.0,10479.623949480894,2,1,3,5239.811974740447,Millennial
7236,24,F,Region 5 - Bicol,Luzon,False,0,0,1,0,47.0,1.0,6478.14808869249,1,1,1,6478.14808869249,Generation Z
7237,43,F,Region 11 - Davao,Mindanao,False,0,0,0,0,44.5,1.0,6061.29287958995,2,1,1,6061.29287958995,Generation X
7238,35,M,Region 8 - E. Visayas,Visayas,True,1,1,0,1,37.5,3.0,20086.417547978323,4,1,5,6695.472515992774,Millennial
7239,19,F,Region 11 - Davao,Mindanao,False,0,0,0,0,76.0,1.0,6666.73939466479,1,1,1,6666.73939466479,Generation Z
7240,34,F,Region 11 - Davao,Mindanao,False,0,0,0,0,25.0,1.0,3436.1697466866135,3,1,1,3436.1697466866135,Millennial
7241,43,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,13.0,3.0,5448.8239004261,1,3,3,1816.2746334753667,Generation X
7242,30,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,40.5,2.0,12091.139972948671,4,1,3,6045.569986474336,Millennial
7243,18,F,Region 2 - Cagayan,Luzon,False,0,0,1,0,15.0,1.0,6367.1401811562,1,1,1,6367.1401811562,Generation Z
7244,36,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,38.0,3.5,15433.070422661105,2,3,4,4409.448692188887,Millennial
7245,38,M,NCR,Luzon,False,0,0,1,0,80.0,1.0,6797.30859588235,1,1,1,6797.30859588235,Millennial
7246,15,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,38.0,1.5,5539.0627462072625,4,1,3,3692.7084974715085,Generation Z
7247,32,F,Region 1 - Ilocos,Luzon,True,2,1,1,1,73.0,5.0,31228.2062806955,1,5,5,6245.6412561391,Millennial
7248,15,M,NCR,Luzon,True,2,1,1,1,20.0,2.0,8008.152981756035,2,2,2,4004.0764908780175,Generation Z
7249,15,F,Region 12 - SOCCKSARGEN,Mindanao,True,1,1,0,1,49.5,2.5,18941.468010669298,2,2,3,7576.587204267719,Generation Z
7250,33,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,39.75,1.5,8338.591496185567,4,1,3,5559.060997457044,Millennial
7251,19,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,25.4,2.8,11637.037949422733,5,1,5,4156.08498193669,Generation Z
7252,64,M,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,31.333333333333332,1.0,10791.274044902746,3,1,1,10791.274044902746,Baby Boomer
7253,33,F,NCR,Luzon,True,0,0,1,1,40.5,3.0,28467.79651677333,2,2,4,9489.265505591111,Millennial
7254,29,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,34.5,1.5,5165.394468591405,2,1,2,3443.5963123942697,Millennial
7255,31,F,Region 3 - Central Luzon,Luzon,True,1,1,1,1,16.0,1.0,1000.0,1,1,1,1000.0,Millennial
7256,19,M,Region 2 - Cagayan,Luzon,False,0,0,1,0,18.5,1.0,1717.370662799295,2,1,1,1717.370662799295,Generation Z
7257,50,M,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,55.5,1.0,10538.11256864952,2,1,1,10538.11256864952,Generation X
7258,15,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,67.0,1.0,6399.20098645188,1,1,1,6399.20098645188,Generation Z
7259,32,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,9.0,3.0,4391.62125711497,1,3,3,1463.8737523716566,Millennial
7260,21,M,Region 13 - Caraga,Mindanao,True,0,0,0,1,10.333333333333334,2.0,6816.049180654074,3,1,3,3408.024590327037,Generation Z
7261,50,M,Region 11 - Davao,Mindanao,False,0,0,0,0,59.0,1.0,3375.35798660904,1,1,1,3375.35798660904,Generation X
7262,45,M,NCR,Luzon,True,0,0,1,1,18.0,4.0,8283.3395945501,1,4,4,2070.834898637525,Generation X
7263,25,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,28.666666666666668,2.3333333333333335,5439.10660497063,3,2,3,2331.0456878445552,Generation Z
7264,47,F,Region 11 - Davao,Mindanao,False,2,1,0,0,61.0,1.0,8095.57913981792,1,1,1,8095.57913981792,Generation X
7265,33,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,19.0,1.0,3859.12885647119,1,1,1,3859.12885647119,Millennial
7266,39,M,Region 12 - SOCCKSARGEN,Mindanao,False,0,0,0,0,61.5,2.0,35135.73098284677,2,1,3,17567.865491423385,Millennial
7267,15,F,MIMAROPA,Luzon,False,0,0,1,0,32.5,2.0,16517.023199124065,2,1,3,8258.511599562033,Generation Z
7268,30,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,40.0,2.0,12063.89488431525,2,1,3,6031.947442157625,Millennial
7269,26,M,Region 5 - Bicol,Luzon,False,0,0,1,0,13.0,1.0,4747.68465401508,1,1,1,4747.68465401508,Generation Z
7270,18,F,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,52.0,3.0,44973.8267759515,1,3,3,14991.275591983833,Generation Z
7271,24,F,Region 10 - N. Mindanao,Mindanao,True,1,1,0,1,27.5,3.0,22154.43045535418,2,2,4,7384.810151784727,Generation Z
7272,31,F,NCR,Luzon,True,0,0,1,1,12.5,3.0,4307.4893984655755,2,2,4,1435.8297994885252,Millennial
7273,36,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,16.5,3.0,5346.328451410134,2,3,3,1782.109483803378,Millennial
7274,24,Other,Region 6 - W. Visayas,Visayas,True,1,1,0,1,18.0,2.0,1795.64032156474,1,2,2,897.82016078237,Generation Z
7275,15,Other,MIMAROPA,Luzon,False,0,0,1,0,63.0,2.0,39970.173875667904,2,1,3,19985.086937833952,Generation Z
7276,26,F,Region 1 - Ilocos,Luzon,True,2,1,1,1,18.5,2.5,4838.886397599855,2,1,4,1935.554559039942,Generation Z
7277,22,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,38.0,2.0,20567.942809046493,2,1,3,10283.971404523247,Generation Z
7278,31,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,35.0,3.0,26702.21810004272,2,3,3,8900.739366680906,Millennial
7279,44,M,Region 3 - Central Luzon,Luzon,True,0,0,1,1,14.0,2.0,3011.96466893427,1,2,2,1505.982334467135,Generation X
7280,31,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,41.0,1.6,14641.048594605774,5,1,4,9150.655371628609,Millennial
7281,51,F,Region 10 - N. Mindanao,Mindanao,True,1,1,0,1,71.0,4.0,53907.4605826009,1,4,4,13476.865145650225,Generation X
7282,30,M,NCR,Luzon,True,0,0,1,1,14.0,2.75,7943.409093402672,4,1,6,2888.5123976009713,Millennial
7283,28,M,CAR,Luzon,True,3,1,1,1,64.0,4.0,62177.3319091869,1,4,4,15544.332977296724,Millennial
7284,34,Other,Region 13 - Caraga,Mindanao,False,0,0,0,0,32.666666666666664,1.6666666666666667,17470.342723469315,3,1,3,10482.205634081589,Millennial
7285,33,F,Region 2 - Cagayan,Luzon,True,1,1,1,1,27.0,2.0,5666.945197212002,4,1,3,2833.472598606001,Millennial
7286,34,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,9.0,3.0,14993.8374879291,1,3,3,4997.9458293097005,Millennial
7287,32,F,Region 6 - W. Visayas,Visayas,True,1,1,0,1,67.0,2.0,11763.974253665783,4,1,3,5881.987126832892,Millennial
7288,57,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,36.0,1.0,7880.45691304005,2,1,1,7880.45691304005,Generation X
7289,18,F,Region 3 - Central Luzon,Luzon,False,0,0,1,0,14.0,1.0,2441.52546600948,1,1,1,2441.52546600948,Generation Z
7290,15,M,NCR,Luzon,False,0,0,1,0,26.666666666666668,1.6666666666666667,7660.032737573816,3,1,3,4596.019642544289,Generation Z
7291,24,M,Region 7 - C. Visayas,Visayas,True,2,1,0,1,59.0,1.0,16833.3581359916,1,1,1,16833.3581359916,Generation Z
7292,32,M,Region 8 - E. Visayas,Visayas,True,1,1,0,1,29.0,1.5,13342.375896641155,2,1,2,8894.917264427437,Millennial
7293,33,F,MIMAROPA,Luzon,False,0,0,1,0,14.0,1.0,1487.11570661584,1,1,1,1487.11570661584,Millennial
7294,50,M,Region 4 - CALABARZON,Luzon,True,0,0,1,1,16.0,1.0,2533.74720782409,1,1,1,2533.74720782409,Generation X
7295,29,F,Region 7 - C. Visayas,Visayas,False,0,0,0,0,59.333333333333336,1.6666666666666667,19928.655369074284,3,1,3,11957.19322144457,Millennial
7296,35,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,34.4,1.4,9742.072336913356,5,1,3,6958.623097795255,Millennial
7297,16,F,Region 1 - Ilocos,Luzon,False,2,1,1,0,18.5,1.0,3007.364187113495,2,1,1,3007.364187113495,Generation Z
7298,40,M,Region 8 - E. Visayas,Visayas,False,1,1,0,0,37.5,2.0,17608.557171862623,2,1,3,8804.278585931312,Millennial
7299,29,Other,Region 7 - C. Visayas,Visayas,True,0,0,0,1,41.0,3.0,17556.769050688657,2,3,3,5852.2563502295525,Millennial
7300,33,M,Region 11 - Davao,Mindanao,False,0,0,0,0,54.5,1.0,5989.568170588485,2,1,1,5989.568170588485,Millennial
7301,34,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,57.5,3.5,37523.15443052375,2,3,4,10720.901265863928,Millennial
7302,24,M,Region 1 - Ilocos,Luzon,True,0,0,1,1,39.0,2.5,26862.333504492362,2,1,4,10744.933401796945,Generation Z
7303,18,M,Region 13 - Caraga,Mindanao,True,0,0,0,1,26.5,2.75,20554.40470859278,4,1,5,7474.328984942829,Generation Z
7304,43,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,59.5,3.0,18509.01395277015,2,3,3,6169.67131759005,Generation X
7305,28,F,BARMM,Mindanao,False,0,0,0,0,56.0,1.0,16237.5522171505,1,1,1,16237.5522171505,Millennial
7306,33,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,15.0,1.0,1000.0,1,1,1,1000.0,Millennial
7307,19,F,Region 8 - E. Visayas,Visayas,True,0,0,0,1,41.0,4.0,19495.18243188122,2,2,6,4873.795607970305,Generation Z
7308,23,M,Region 13 - Caraga,Mindanao,False,0,0,0,0,62.0,1.0,14474.9099486968,1,1,1,14474.9099486968,Generation Z
7309,19,M,Region 10 - N. Mindanao,Mindanao,False,0,0,0,0,36.5,3.0,14252.846090946856,2,3,3,4750.948696982286,Generation Z
7310,33,F,Region 11 - Davao,Mindanao,False,1,1,0,0,36.0,3.5,23648.95578625183,2,3,4,6756.844510357666,Millennial
7311,37,F,Region 4 - CALABARZON,Luzon,True,2,1,1,1,58.0,1.0,8544.29768668658,1,1,1,8544.29768668658,Millennial
7312,23,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,62.5,2.0,27408.544514759473,4,1,3,13704.272257379736,Generation Z
7313,24,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,15.0,2.5,6687.634627188,2,1,4,2675.0538508752,Generation Z
7314,15,F,Region 6 - W. Visayas,Visayas,False,0,0,0,0,12.5,1.0,3546.3089884071596,2,1,1,3546.3089884071596,Generation Z
7315,34,F,Region 4 - CALABARZON,Luzon,True,0,0,1,1,28.0,2.5,23728.8692477208,2,1,4,9491.54769908832,Millennial
7316,30,M,Region 3 - Central Luzon,Luzon,True,1,1,1,1,19.0,5.0,18844.2331762722,1,5,5,3768.8466352544397,Millennial
7317,40,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,40.25,1.0,8474.889534811728,4,1,1,8474.889534811728,Millennial
7318,15,F,Region 1 - Ilocos,Luzon,False,0,0,1,0,30.25,2.5,9126.61003759091,4,1,3,3650.644015036364,Generation Z
7319,38,M,Region 3 - Central Luzon,Luzon,False,0,0,1,0,63.0,3.0,11891.6300319162,1,3,3,3963.8766773054,Millennial
7320,38,M,Region 7 - C. Visayas,Visayas,True,0,0,0,1,18.0,1.0,4177.23207547593,1,1,1,4177.23207547593,Millennial
7321,21,F,Region 2 - Cagayan,Luzon,True,0,0,1,1,15.0,5.0,3072.60867141429,1,5,5,614.521734282858,Generation Z
7322,28,F,Region 5 - Bicol,Luzon,False,0,0,1,0,38.0,1.0,7450.980929876169,2,1,1,7450.980929876169,Millennial
7323,17,M,Region 8 - E. Visayas,Visayas,True,0,0,0,1,70.0,2.0,7484.34735577709,1,2,2,3742.173677888545,Generation Z
7324,31,F,NCR,Luzon,False,0,0,1,0,41.0,1.0,5678.308968381345,2,1,1,5678.308968381345,Millennial
7325,45,F,CAR,Luzon,False,0,0,1,0,62.0,2.0,39010.74040938301,2,1,3,19505.370204691506,Generation X
7326,19,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,61.0,2.0,17625.71844885925,2,1,3,8812.859224429625,Generation Z
7327,32,F,Region 11 - Davao,Mindanao,False,0,0,0,0,19.0,1.0,2186.63626141276,1,1,1,2186.63626141276,Millennial
7328,29,M,NCR,Luzon,False,0,0,1,0,14.333333333333334,1.0,6285.226656219037,3,1,1,6285.226656219037,Millennial
7329,30,F,Region 11 - Davao,Mindanao,False,1,1,0,0,67.0,1.0,16655.4998528099,1,1,1,16655.4998528099,Millennial
7330,34,F,Region 2 - Cagayan,Luzon,False,0,0,1,0,54.0,1.0,4711.75613641742,1,1,1,4711.75613641742,Millennial
7331,49,F,Region 4 - CALABARZON,Luzon,False,0,0,1,0,48.0,1.0,6466.47156925067,3,1,1,6466.47156925067,Generation X
7332,24,M,Region 8 - E. Visayas,Visayas,True,2,1,0,1,13.0,5.333333333333333,11083.109692586413,3,3,8,2078.0830673599526,Generation Z
7333,30,F,NCR,Luzon,True,0,0,1,1,29.25,4.0,16726.998723257235,4,2,6,4181.749680814309,Millennial
7334,34,M,Region 1 - Ilocos,Luzon,False,0,0,1,0,46.0,1.0,4430.734963633205,2,1,1,4430.734963633205,Millennial
7335,40,F,NCR,Luzon,True,0,0,1,1,15.5,2.5,2589.095092969185,2,2,3,1035.638037187674,Millennial
7336,37,F,Region 6 - W. Visayas,Visayas,True,0,0,0,1,17.0,1.5,4465.63203708485,2,1,2,2977.088024723233,Millennial
7337,36,F,NCR,Luzon,True,1,1,1,1,14.0,2.5,2821.68816395689,2,2,3,1128.675265582756,Millennial
7338,29,F,Region 2 - Cagayan,Luzon,False,0,0,1,0,63.666666666666664,1.6666666666666667,22599.024438128166,3,1,3,13559.4146628769,Millennial
7339,26,M,Region 13 - Caraga,Mindanao,False,0,0,0,0,22.5,2.0,7245.984904149571,2,1,3,3622.9924520747854,Generation Z
7340,28,M,Region 4 - CALABARZON,Luzon,False,0,0,1,0,65.0,1.0,15940.6285920207,1,1,1,15940.6285920207,Millennial
7341,34,F,Region 4 - CALABARZON,Luzon,False,1,1,1,0,16.0,2.0,4225.937306755586,3,1,4,2112.968653377793,Millennial
7342,29,M,Region 8 - E. Visayas,Visayas,True,1,1,0,1,24.25,2.0,15675.652749836463,4,2,2,7837.8263749182315,Millennial
7343,19,F,MIMAROPA,Luzon,False,0,0,1,0,38.5,1.0,5902.266390651295,2,1,1,5902.266390651295,Generation Z
7344,24,F,NCR,Luzon,False,0,0,1,0,12.0,1.0,1641.50301374078,1,1,1,1641.50301374078,Generation Z
7345,47,M,Region 6 - W. Visayas,Visayas,True,0,0,0,1,12.0,2.0,4284.911745543375,2,1,3,2142.4558727716876,Generation X
7346,34,Other,Region 2 - Cagayan,Luzon,False,0,0,1,0,45.333333333333336,1.0,8085.2470318639935,3,1,1,8085.2470318639935,Millennial
7347,32,M,Region 9 - Zamboanga,Mindanao,False,0,0,0,0,16.0,1.0,1986.053183510935,2,1,1,1986.053183510935,Millennial
7348,37,M,Region 4 - CALABARZON,Luzon,True,2,1,1,1,36.0,2.6666666666666665,6532.618558734517,3,1,5,2449.731959525444,Millennial
7349,35,F,Region 3 - Central Luzon,Luzon,True,0,0,1,1,34.0,3.5,25027.936817023852,2,3,4,7150.8390905782435,Millennial
7350,20,F,Region 7 - C. Visayas,Visayas,True,2,1,0,1,73.0,4.0,61724.4458767056,1,4,4,15431.1114691764,Generation Z
