AGENT_CODE_HASH,ISSUE_DATE,POLICY_STATUS_DESC,PLAN_DESC,PLAN_GROUP,ANNUALIZED_PREM_PESO,MODAL_PREMIUM_PESO,BILLING_MODE,POLICY_NO_HASH
16865302988014005207,,,,,,,,18446744073709551615
8462209223987786795,,,,,,,,18446744073709551615
172580466601719807,,,,,,,,18446744073709551615
1203430513992007073,,,,,,,,18446744073709551615
12141617117260258899,,,,,,,,18446744073709551615
18437830586500200241,,,,,,,,18446744073709551615
13308386002525543304,,,,,,,,18446744073709551615
602855795316956435,,,,,,,,18446744073709551615
2823853971272401791,,,,,,,,18446744073709551615
9273971788995387459,,,,,,,,18446744073709551615
176921907983439229,,,,,,,,18446744073709551615
5848978819038480628,,,,,,,,18446744073709551615
7781417062565384448,,,,,,,,18446744073709551615
13445373801049009798,,,,,,,,18446744073709551615
1269274156970732125,,,,,,,,18446744073709551615
13631264011123948045,,,,,,,,18446744073709551615
14341848372526811588,,,,,,,,18446744073709551615
11303136670175624594,,,,,,,,18446744073709551615
1163273190571052238,,,,,,,,18446744073709551615
15326085578592604155,,,,,,,,18446744073709551615
11530760312887510768,,,,,,,,18446744073709551615
12100857494713164803,,,,,,,,18446744073709551615
5422001813397730890,,,,,,,,18446744073709551615
17887777858473419204,,,,,,,,18446744073709551615
4230725425601549136,,,,,,,,18446744073709551615
13446809638393246607,,,,,,,,18446744073709551615
310457030154019708,,,,,,,,18446744073709551615
13362041748099898923,,,,,,,,18446744073709551615
13746240706584294923,,,,,,,,18446744073709551615
4045531925821971379,,,,,,,,18446744073709551615
3161561485587290247,,,,,,,,18446744073709551615
5869950762894150215,,,,,,,,18446744073709551615
613814802639701928,,,,,,,,18446744073709551615
15304543870429326656,,,,,,,,18446744073709551615
14284703226040484881,,,,,,,,18446744073709551615
13848534679957701369,,,,,,,,18446744073709551615
13532996029687253687,,,,,,,,18446744073709551615
11401941915591619716,,,,,,,,18446744073709551615
3718295899948115285,,,,,,,,18446744073709551615
13138551560802952936,,,,,,,,18446744073709551615
16719890170806573710,,,,,,,,18446744073709551615
3958528650270004640,,,,,,,,18446744073709551615
4930869868063877404,,,,,,,,18446744073709551615
734245135476550877,,,,,,,,18446744073709551615
7077541189587800197,,,,,,,,18446744073709551615
10324782039563159550,,,,,,,,18446744073709551615
12493835180709351091,,,,,,,,18446744073709551615
177446371512627214,,,,,,,,18446744073709551615
11302794538681735765,,,,,,,,18446744073709551615
8199643458682753722,,,,,,,,18446744073709551615
14861501977577099418,,,,,,,,18446744073709551615
3382945367408110213,,,,,,,,18446744073709551615
13827701359432116912,,,,,,,,18446744073709551615
8838815211332527624,,,,,,,,18446744073709551615
15571068040163135849,,,,,,,,18446744073709551615
9468682247208761640,,,,,,,,18446744073709551615
10673089848653382149,,,,,,,,18446744073709551615
12858060221507786464,,,,,,,,18446744073709551615
4573505360371275935,,,,,,,,18446744073709551615
8972461029152657223,,,,,,,,18446744073709551615
4984729727670354872,,,,,,,,18446744073709551615
11313287248313907764,,,,,,,,18446744073709551615
16563239475330294496,,,,,,,,18446744073709551615
11396814355473188305,,,,,,,,18446744073709551615
12194744643452108524,,,,,,,,18446744073709551615
3842195619481439058,,,,,,,,18446744073709551615
8169747657736884985,,,,,,,,18446744073709551615
11431332035722651585,,,,,,,,18446744073709551615
1755431161762424542,,,,,,,,18446744073709551615
9421480588357816276,,,,,,,,18446744073709551615
2201820198140138987,,,,,,,,18446744073709551615
15137707565644751207,,,,,,,,18446744073709551615
10564264511390457930,,,,,,,,18446744073709551615
7920561796551265023,,,,,,,,18446744073709551615
8528307140132126239,,,,,,,,18446744073709551615
13274407841208206326,,,,,,,,18446744073709551615
6314408012578753664,,,,,,,,18446744073709551615
5544203130287701196,,,,,,,,18446744073709551615
6353489712408645240,,,,,,,,18446744073709551615
16665918150004817271,,,,,,,,18446744073709551615
14162801455476117732,,,,,,,,18446744073709551615
1943006519331435727,,,,,,,,18446744073709551615
9531140045878575481,,,,,,,,18446744073709551615
3888099294316780247,,,,,,,,18446744073709551615
3784178269417490382,,,,,,,,18446744073709551615
595215003800189703,,,,,,,,18446744073709551615
7980017041405883986,,,,,,,,18446744073709551615
15937051982972481216,,,,,,,,18446744073709551615
5594109611574748248,,,,,,,,18446744073709551615
2820508879696838,,,,,,,,18446744073709551615
27871818201810329,,,,,,,,18446744073709551615
2597319350017175779,,,,,,,,18446744073709551615
4427417249975759531,,,,,,,,18446744073709551615
13366681540438846208,,,,,,,,18446744073709551615
16200065370763746355,,,,,,,,18446744073709551615
8153464537237874518,,,,,,,,18446744073709551615
318831072301438270,,,,,,,,18446744073709551615
1379719243855222319,,,,,,,,18446744073709551615
3753261339385449387,,,,,,,,18446744073709551615
4230230991494973486,,,,,,,,18446744073709551615
10210468119713837848,,,,,,,,18446744073709551615
15305482148397104603,,,,,,,,18446744073709551615
10565221705481324678,,,,,,,,18446744073709551615
16118149753817439583,,,,,,,,18446744073709551615
14687441105175552629,,,,,,,,18446744073709551615
15263160773657093998,,,,,,,,18446744073709551615
10532566349603033933,,,,,,,,18446744073709551615
17162736473653608250,,,,,,,,18446744073709551615
4332912869121199247,,,,,,,,18446744073709551615
17511500383597044373,,,,,,,,18446744073709551615
16023954765876108021,,,,,,,,18446744073709551615
13854905339363389118,,,,,,,,18446744073709551615
8239592139434439234,,,,,,,,18446744073709551615
13456006720601960226,,,,,,,,18446744073709551615
6625747614150681586,,,,,,,,18446744073709551615
8406433115090619592,,,,,,,,18446744073709551615
15990436692081079204,,,,,,,,18446744073709551615
13382400249106297280,,,,,,,,18446744073709551615
10914475589308678743,,,,,,,,18446744073709551615
12443248990826488805,,,,,,,,18446744073709551615
7624061913104190001,,,,,,,,18446744073709551615
948956260277068744,,,,,,,,18446744073709551615
15990881669536912940,,,,,,,,18446744073709551615
11647156469259533952,,,,,,,,18446744073709551615
14788766632663881045,,,,,,,,18446744073709551615
11633338631678840728,,,,,,,,18446744073709551615
14450591330632908443,,,,,,,,18446744073709551615
983032680265770299,,,,,,,,18446744073709551615
10897022744028597424,,,,,,,,18446744073709551615
9798962395623947779,,,,,,,,18446744073709551615
2438724014661420,,,,,,,,18446744073709551615
14706552143265881259,,,,,,,,18446744073709551615
905941572981350897,,,,,,,,18446744073709551615
11033496173266996562,,,,,,,,18446744073709551615
11538352640381481811,,,,,,,,18446744073709551615
5787117514454663534,,,,,,,,18446744073709551615
17607147769178321100,,,,,,,,18446744073709551615
531573020944699172,,,,,,,,18446744073709551615
17548459526043919702,,,,,,,,18446744073709551615
18394410947635212775,,,,,,,,18446744073709551615
14717265050483437728,,,,,,,,18446744073709551615
12330914156581771973,,,,,,,,18446744073709551615
7257446482695348736,,,,,,,,18446744073709551615
16042925438454134606,,,,,,,,18446744073709551615
3123652946627169007,,,,,,,,18446744073709551615
12943516250445988672,,,,,,,,18446744073709551615
17728642960955183759,,,,,,,,18446744073709551615
16026841530855789256,,,,,,,,18446744073709551615
1108471294723546622,,,,,,,,18446744073709551615
7594107816468796991,,,,,,,,18446744073709551615
6534864328570319003,,,,,,,,18446744073709551615
1555210643470276236,,,,,,,,18446744073709551615
12365001659045502093,,,,,,,,18446744073709551615
17960974895893601677,,,,,,,,18446744073709551615
9153530120477295168,,,,,,,,18446744073709551615
15572342235223321789,,,,,,,,18446744073709551615
945096966565877218,,,,,,,,18446744073709551615
2162395714952318904,,,,,,,,18446744073709551615
8504274982989199425,,,,,,,,18446744073709551615
13205575586094388089,,,,,,,,18446744073709551615
5929454162500195034,,,,,,,,18446744073709551615
9967115878968459997,,,,,,,,18446744073709551615
5148579638282960910,,,,,,,,18446744073709551615
26891737176257825,,,,,,,,18446744073709551615
155745149330912844,,,,,,,,18446744073709551615
15947285760611648123,,,,,,,,18446744073709551615
1179288636681485505,,,,,,,,18446744073709551615
2745850739714675654,,,,,,,,18446744073709551615
297058724519391441,,,,,,,,18446744073709551615
521946881042258373,,,,,,,,18446744073709551615
6480470714663479082,,,,,,,,18446744073709551615
6107522110565153593,,,,,,,,18446744073709551615
9076511975529033643,,,,,,,,18446744073709551615
4337812465267874064,,,,,,,,18446744073709551615
8779466502741488236,,,,,,,,18446744073709551615
897398898922907641,,,,,,,,18446744073709551615
4435855625754201387,,,,,,,,18446744073709551615
2279924877433361804,,,,,,,,18446744073709551615
16899730691089380399,,,,,,,,18446744073709551615
11526943359457632723,,,,,,,,18446744073709551615
1244869147198026646,,,,,,,,18446744073709551615
4664663064894867709,,,,,,,,18446744073709551615
17222935294161504886,,,,,,,,18446744073709551615
7236224058884121191,,,,,,,,18446744073709551615
6219514351408723060,,,,,,,,18446744073709551615
7130002546719789584,,,,,,,,18446744073709551615
11471273634587760768,,,,,,,,18446744073709551615
5886533831722271988,,,,,,,,18446744073709551615
8717820534914402211,,,,,,,,18446744073709551615
11350290656634575124,,,,,,,,18446744073709551615
7149386697868803697,,,,,,,,18446744073709551615
7569331527107544706,,,,,,,,18446744073709551615
7337079665010355409,,,,,,,,18446744073709551615
16887224235495527812,,,,,,,,18446744073709551615
5221502945573038716,,,,,,,,18446744073709551615
6643925460673093053,,,,,,,,18446744073709551615
7827452742289224711,,,,,,,,18446744073709551615
15242890727083632490,,,,,,,,18446744073709551615
8879194090863020900,,,,,,,,18446744073709551615
12517369386564661316,,,,,,,,18446744073709551615
17096033030873647508,,,,,,,,18446744073709551615
5156049777887574106,,,,,,,,18446744073709551615
5509744852032457576,,,,,,,,18446744073709551615
2176158056924536114,,,,,,,,18446744073709551615
10385816871629913206,,,,,,,,18446744073709551615
13166973379505715790,,,,,,,,18446744073709551615
2471507386043871390,,,,,,,,18446744073709551615
2707532566578579711,,,,,,,,18446744073709551615
5980428811723318214,,,,,,,,18446744073709551615
9720973625555547162,,,,,,,,18446744073709551615
6641829027618398477,,,,,,,,18446744073709551615
7393647226783928356,,,,,,,,18446744073709551615
8706399578810544498,,,,,,,,18446744073709551615
6659038686612603662,,,,,,,,18446744073709551615
15424962001089684979,,,,,,,,18446744073709551615
10884033336774791329,,,,,,,,18446744073709551615
12394936443135115165,,,,,,,,18446744073709551615
1640479502849080992,,,,,,,,18446744073709551615
9098477968757428397,,,,,,,,18446744073709551615
2305298693731120188,,,,,,,,18446744073709551615
14117181584098619568,,,,,,,,18446744073709551615
2951627431006629285,,,,,,,,18446744073709551615
8686037299318089251,,,,,,,,18446744073709551615
7504687060280304191,,,,,,,,18446744073709551615
14693406064826009388,,,,,,,,18446744073709551615
14271742645755188838,,,,,,,,18446744073709551615
15616940318031338039,,,,,,,,18446744073709551615
5048854113624168461,,,,,,,,18446744073709551615
10806184968474339435,,,,,,,,18446744073709551615
7028480458329387560,,,,,,,,18446744073709551615
10835966947737333388,,,,,,,,18446744073709551615
18076886511021647424,,,,,,,,18446744073709551615
11219844491281128904,,,,,,,,18446744073709551615
15868224138786855573,,,,,,,,18446744073709551615
15966414428717473553,,,,,,,,18446744073709551615
2676379946137676548,,,,,,,,18446744073709551615
14712769622910951090,,,,,,,,18446744073709551615
14963543288110052392,,,,,,,,18446744073709551615
16614468054010057641,,,,,,,,18446744073709551615
12471851555385979117,,,,,,,,18446744073709551615
16032433142535376501,,,,,,,,18446744073709551615
10839844197950512930,,,,,,,,18446744073709551615
7343476523656097561,,,,,,,,18446744073709551615
8937380626998639122,,,,,,,,18446744073709551615
3262976809285307324,,,,,,,,18446744073709551615
17377463717048608818,,,,,,,,18446744073709551615
10812254106358034543,,,,,,,,18446744073709551615
11748196049826265433,,,,,,,,18446744073709551615
7476588798345046658,,,,,,,,18446744073709551615
2256571313306530556,,,,,,,,18446744073709551615
12377686511176206765,,,,,,,,18446744073709551615
7892447511979381499,,,,,,,,18446744073709551615
2425280001898171773,,,,,,,,18446744073709551615
10323379640772000581,,,,,,,,18446744073709551615
13290804157566126574,,,,,,,,18446744073709551615
1720253875614228416,,,,,,,,18446744073709551615
10426213520935816845,,,,,,,,18446744073709551615
4182252252662177476,,,,,,,,18446744073709551615
13265832367562112995,,,,,,,,18446744073709551615
6236324437516177415,,,,,,,,18446744073709551615
6732820116325699507,,,,,,,,18446744073709551615
18270960290501247060,,,,,,,,18446744073709551615
14636529655841673601,,,,,,,,18446744073709551615
3330457405326133134,,,,,,,,18446744073709551615
3524458678286288854,,,,,,,,18446744073709551615
12517654381354550073,,,,,,,,18446744073709551615
5116115817494080225,,,,,,,,18446744073709551615
9274232025163307321,,,,,,,,18446744073709551615
18251711302281161765,,,,,,,,18446744073709551615
11253934630854661642,,,,,,,,18446744073709551615
730611870026504334,,,,,,,,18446744073709551615
14939509900695130221,,,,,,,,18446744073709551615
8743860147052109998,,,,,,,,18446744073709551615
848332922581365031,,,,,,,,18446744073709551615
15351569862801064140,,,,,,,,18446744073709551615
15380591593313988497,,,,,,,,18446744073709551615
6805434925239428522,,,,,,,,18446744073709551615
7107643179320341841,,,,,,,,18446744073709551615
6500926816896681193,,,,,,,,18446744073709551615
343912678943710743,,,,,,,,18446744073709551615
8475558357261110513,,,,,,,,18446744073709551615
548099715014040788,,,,,,,,18446744073709551615
17108765205237102709,,,,,,,,18446744073709551615
4495551282967538937,,,,,,,,18446744073709551615
4221925218933897788,,,,,,,,18446744073709551615
15794042589528308099,,,,,,,,18446744073709551615
6585681465359065492,,,,,,,,18446744073709551615
3100840239757765133,,,,,,,,18446744073709551615
17327558496609451642,,,,,,,,18446744073709551615
12373398079156039223,,,,,,,,18446744073709551615
7502769574386162010,,,,,,,,18446744073709551615
12812010481640720860,,,,,,,,18446744073709551615
6617799328320660300,,,,,,,,18446744073709551615
3471322023170196104,,,,,,,,18446744073709551615
11868304887081507977,,,,,,,,18446744073709551615
17060842277535377315,,,,,,,,18446744073709551615
3247257973282519221,,,,,,,,18446744073709551615
10171898018242660947,,,,,,,,18446744073709551615
11649309408504629900,,,,,,,,18446744073709551615
13162704634233279058,,,,,,,,18446744073709551615
7924411798727034910,,,,,,,,18446744073709551615
8376224262700257297,,,,,,,,18446744073709551615
5938893649791582382,,,,,,,,18446744073709551615
18303790601271811353,,,,,,,,18446744073709551615
14913886518365085207,,,,,,,,18446744073709551615
10470608028743679194,,,,,,,,18446744073709551615
8829303621011205240,,,,,,,,18446744073709551615
10262490844840873573,,,,,,,,18446744073709551615
7597597687958588846,,,,,,,,18446744073709551615
7098362584308594043,,,,,,,,18446744073709551615
15412565916039961323,,,,,,,,18446744073709551615
10082477147423228029,,,,,,,,18446744073709551615
6243858334276553232,,,,,,,,18446744073709551615
12261957707657854417,,,,,,,,18446744073709551615
3990971796829271256,,,,,,,,18446744073709551615
18405605127298589567,,,,,,,,18446744073709551615
10953246746534272283,,,,,,,,18446744073709551615
982946601965403429,,,,,,,,18446744073709551615
13291394881640788522,,,,,,,,18446744073709551615
3996315994487228228,2020-03-16,LAPSED,WEALTH PROTECT,VUL,200000.0,50000.0,3.0,3703228994373027221
18136666073585509056,2020-03-16,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,9378491892423854092
3460182577627967439,2018-05-16,PREMIUM PAYING,WEALTH SECURE,VUL,10000.0,2500.0,3.0,12074054420083169894
5665977350960446429,2019-09-30,LAPSED,WEALTH SECURE,VUL,42000.0,3500.0,1.0,13655506140550618087
17466513983500191610,2020-11-26,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,16053559328247110510
3460182577627967439,2019-05-18,PREMIUM PAYING,SOLID COVER,VUL,24000.0,2000.0,1.0,3981062744348232821
15036076422609473979,2022-02-02,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,11880617506671531450
5255494296407932992,2021-04-08,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,9259298175053291539
3460182577627967439,2022-02-22,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,10903194932729616828
242089789973644417,2019-09-23,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,4115655064939945132
17434560526634125784,2021-12-29,PREMIUM PAYING,WEALTH ASSURE GIO,VUL,120000.0,120000.0,12.0,182360261008021272
6475313806468797405,2022-02-03,PREMIUM PAYING,WEALTH SECURE,VUL,20000.0,5000.0,3.0,6546873960056313768
784809845408672593,2021-12-29,PREMIUM PAYING,SURE COVER,VUL,50000.0,50000.0,12.0,72124644572940809
784809845408672593,2021-09-07,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,2500000.0,2500000.0,12.0,4244700853388979752
784809845408672593,2020-10-09,AUTOMATIC PAID-UP,PROMINENCE,VUL,500000.0,500000.0,12.0,16598391651595872432
784809845408672593,2019-05-31,AUTOMATIC PAID-UP,PROMINENCE,VUL,1000000.0,1000000.0,12.0,5151139417152876674
3460182577627967439,2021-05-27,PREMIUM PAYING,SOLID COVER,VUL,24000.0,2000.0,1.0,13199985015006251563
10381506150862124601,2020-01-20,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,11382860084651881416
784809845408672593,2021-07-15,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,500000.0,500000.0,12.0,332751459353760355
3823528486516855481,2018-07-18,LAPSED,SECURITY,VUL,50000.0,50000.0,12.0,10448299171169186989
14416904121618459176,2021-08-03,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,5348367195128343915
17466513983500191610,2021-07-05,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,16090813691375581443
784809845408672593,2021-01-28,AUTOMATIC PAID-UP,PROMINENCE,VUL,2000000.0,2000000.0,12.0,17090524827881561756
784809845408672593,2021-02-15,AUTOMATIC PAID-UP,PROMINENCE,VUL,500000.0,500000.0,12.0,8000326610137905176
784809845408672593,2022-03-29,PREMIUM PAYING,SURE COVER,VUL,30000.0,30000.0,12.0,1353040443339079680
784809845408672593,2021-11-13,PREMIUM PAYING,SURE COVER,VUL,35000.0,35000.0,12.0,16317277601474788821
16740999310511530192,2022-03-29,PREMIUM PAYING,WEALTH SECURE,VUL,10000.0,2500.0,3.0,9571812012802584453
1263452892530452758,2022-01-04,PREMIUM PAYING,WEALTH SECURE,VUL,10000.0,2500.0,3.0,9635684549866623598
4369293146855253090,2019-11-26,PREMIUM PAYING,SURE COVER,VUL,44000.04,3666.67,1.0,11096298495194335970
784809845408672593,2021-09-29,AUTOMATIC PAID-UP,DOLLAR PROMINENCE,VUL,12717500.0,12717500.0,12.0,15886578283737486155
2162202317073974594,2021-05-18,PREMIUM PAYING,WEALTH ASSURE,VUL,200000.0,200000.0,12.0,6805382189820166069
14416904121618459176,2022-03-10,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,808852572914432963
784809845408672593,2020-09-15,AUTOMATIC PAID-UP,PROMINENCE,VUL,2000000.0,2000000.0,12.0,16191411175572382930
784809845408672593,2020-11-28,AUTOMATIC PAID-UP,PROMINENCE,VUL,1000000.0,1000000.0,12.0,668806341592184960
242089789973644417,2020-03-05,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,2916792915511871660
784809845408672593,2021-03-09,AUTOMATIC PAID-UP,PROMINENCE,VUL,1500000.0,1500000.0,12.0,11464753424183452151
784809845408672593,2021-01-18,AUTOMATIC PAID-UP,PROMINENCE,VUL,1000000.0,1000000.0,12.0,2522534181302468971
784809845408672593,2021-05-12,AUTOMATIC PAID-UP,PROMINENCE,VUL,500000.0,500000.0,12.0,3179589455588282961
3996315994487228228,2022-03-24,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,30000.0,12.0,9957825847298922280
3460182577627967439,2021-03-10,PREMIUM PAYING,WEALTH ASSURE GLOBAL,VUL,1000000.0,1000000.0,12.0,12495016133578034842
14416904121618459176,2021-05-28,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,15000.0,6.0,9007265647448337956
8336268701783854793,2021-04-22,LAPSED,WEALTH SECURE,VUL,30000.0,7500.0,3.0,2935349839608929890
3996315994487228228,2021-11-11,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,11196327821562533231
784809845408672593,2020-12-29,AUTOMATIC PAID-UP,PROMINENCE,VUL,4000000.0,4000000.0,12.0,13241565753329216822
784809845408672593,2021-11-25,AUTOMATIC PAID-UP,PROMINENCE MAX,VUL,500000.0,500000.0,12.0,13369120300092256848
3823528486516855481,2018-11-21,AUTOMATIC PAID-UP,PROMINENCE,VUL,1000000.0,1000000.0,12.0,2827155776850293511
14416904121618459176,2020-10-12,PREMIUM PAYING,SOLID FUTURE,VUL,30000.0,30000.0,12.0,98974169619877796
17811069885496109587,2021-12-09,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,100000.0,100000.0,12.0,4498063432894648473
3981059033673900645,2021-11-22,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,100000.0,100000.0,12.0,3176851527788924170
6666844229060094483,2018-03-13,PREMIUM PAYING,WEALTH ASSURE,VUL,80400.0,6700.0,1.0,8597784204953287305
784809845408672593,2021-01-12,AUTOMATIC PAID-UP,PROMINENCE,VUL,500000.0,500000.0,12.0,2160237567274021818
10381506150862124601,2019-10-08,PREMIUM PAYING,SOLID COVER,VUL,25200.0,2100.0,1.0,12334474362591150793
6401495342928655304,2020-10-27,PREMIUM PAYING,WEALTH SECURE,VUL,42000.0,3500.0,1.0,18085167433265062939
3996315994487228228,2022-03-10,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,5431873192178825019
242089789973644417,2019-11-25,PREMIUM PAYING,WEALTH SECURE,VUL,36000.0,9000.0,3.0,16479388468219349485
17434560526634125784,2021-11-29,PREMIUM PAYING,WEALTH ASSURE GLOBAL,VUL,300000.0,300000.0,12.0,15273319936181525309
16538382427225591208,2020-10-21,LAPSED,WEALTH SECURE,VUL,36000.0,3000.0,1.0,12002433526284754291
2162202317073974594,2021-03-25,PREMIUM PAYING,WEALTH SECURE,VUL,40000.0,10000.0,3.0,7612712487850207735
14416904121618459176,2022-03-10,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,1000000.0,1000000.0,12.0,9077561934489030293
5255494296407932992,2021-05-14,LAPSED,WEALTH SECURE,VUL,30000.0,2500.0,1.0,2844237788150341251
7254108840419428559,2018-08-01,PREMIUM PAYING,WEALTH SECURE,VUL,24000.0,2000.0,1.0,5899189420505116520
10381506150862124601,2020-07-03,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,7500.0,3.0,14439505008423323633
6593437818691596298,2021-06-09,LAPSED,WEALTH SECURE EDUCATION (COLLEGE),VUL,36390.84,3032.57,1.0,5607611226277279974
17434560526634125784,2020-11-04,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,7500.0,3.0,15647781740438567338
3981059033673900645,2022-03-04,PREMIUM PAYING,PRIME CARE,TRAD,50092.2,4174.35,1.0,4750665826637353102
12816535211191788642,2022-03-22,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,11484759651602450438
5535979500423264388,2021-01-28,PREMIUM PAYING,WEALTH SECURE,VUL,42000.0,21000.0,6.0,4968718217153173024
3903546931185932480,2018-07-18,PREMIUM PAYING,WEALTH SECURE HEALTH,VUL,30000.0,15000.0,6.0,15941562214666415831
5535979500423264388,2018-12-03,PREMIUM PAYING,WEALTH SECURE,VUL,24000.0,2000.0,1.0,1301661175070295004
16327659127628890747,2020-07-21,LAPSED,WEALTH ASSURE HEALTH,VUL,80400.0,6700.0,1.0,7562754872111176554
2951500087064563956,2018-12-06,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,1000.0,1.0,11164626606145736825
6904489459742014312,2020-09-21,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,15133055905732094054
4339015721439428205,2019-11-15,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,15000.0,6.0,14621461892576405067
3903546931185932480,2021-02-22,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,180000.0,180000.0,12.0,10607579419109119997
18039506088809680904,2020-12-21,AUTOMATIC PAID-UP,DOLLAR PROMINENCE,VUL,961800.0,961800.0,12.0,3475102040509361557
2951500087064563956,2019-01-19,SURRENDERED (COMPUTED),WEALTH BUILDER,VUL,200000.0,200000.0,12.0,7380374234090606310
2823088000409449929,2018-06-18,LAPSED,WEALTH SECURE,VUL,24000.0,2000.0,1.0,10337188873079798857
3903546931185932480,2019-01-04,PREMIUM PAYING,WEALTH SECURE,VUL,50000.0,25000.0,6.0,17416086059512534746
4352126377709344349,2019-12-19,PREMIUM PAYING,WEALTH SECURE,VUL,36000.0,9000.0,3.0,13931357048477459756
2309305634311235094,2018-12-18,PREMIUM PAYING,WEALTH ASSURE,VUL,120000.0,60000.0,6.0,318792814584864289
4506032011186218024,2019-06-26,PREMIUM PAYING,SURE COVER,VUL,24000.0,2000.0,1.0,7248076229888282662
434925957949569773,2019-01-14,LAPSED,SURE COVER,VUL,50000.04,4166.67,1.0,3331220606227744907
2951500087064563956,2022-03-29,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,333000.0,333000.0,12.0,14294428215370821220
2309305634311235094,2018-07-02,LAPSED,WEALTH ASSURE,VUL,120000.0,60000.0,6.0,4445002829613792014
13058069428919502726,2021-03-31,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,5020823050908789945
944186160877204158,2020-02-27,PREMIUM PAYING,SOLID FUTURE,VUL,24000.0,24000.0,12.0,5245590864245408659
17181082750371958820,2018-11-28,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,8012512371791251236
5096067614110905899,2019-03-05,AUTOMATIC PAID-UP,WEALTH BUILDER,VUL,50000.0,50000.0,12.0,7601352213912091358
5491164622706795195,2021-01-19,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,7962928884208411392
4999838969803665646,2020-10-02,PREMIUM PAYING,WEALTH SECURE RETIREMENT,VUL,36000.0,9000.0,3.0,4760488602865569819
16479810071411579803,2022-01-10,PREMIUM PAYING,WEALTH SECURE,VUL,9999.96,833.33,1.0,596554754587472458
13686817217319752608,2018-10-03,AUTOMATIC PAID-UP,WEALTH BUILDER,VUL,50000.0,50000.0,12.0,1660595024837947368
13058069428919502726,2019-03-18,LAPSED,WEALTH SECURE,VUL,36000.0,3000.0,1.0,4432998905698129301
1676625339243852917,2019-02-04,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,5245265517229624417
5491164622706795195,2021-04-12,PREMIUM PAYING,SOLID COVER,VUL,20000.0,5000.0,3.0,115084237260818417
13354685806392164606,2021-09-27,PREMIUM PAYING,WEALTH SECURE,VUL,10000.0,2500.0,3.0,13168053612051388158
14426535650088166799,2021-11-02,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,13523597588233204115
3720941358850888657,2019-07-15,PREMIUM PAYING,WEALTH SECURE,VUL,30000.0,2500.0,1.0,2449253044677657748
8308906318933914309,2020-09-30,LAPSED,WEALTH SECURE,VUL,60000.0,5000.0,1.0,9187642241258238780
13058069428919502726,2018-10-31,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,1000.0,1.0,14034148249703507011
14426535650088166799,2021-10-07,PREMIUM PAYING,WEALTH SECURE,VUL,12000.0,3000.0,3.0,5325559025155160214
14426535650088166799,2020-07-01,PREMIUM PAYING,WEALTH ASSURE,VUL,79999.92,6666.66,1.0,9646096772337596293
3720941358850888657,2021-10-15,AUTOMATIC PAID-UP,SOLID FUND BUILDER,VUL,100000.0,100000.0,12.0,15257511279595193160
12634095831054842402,2019-07-29,PREMIUM PAYING,WEALTH SECURE,VUL,60000.0,5000.0,1.0,2322278231727489023
2197545058673363290,2020-05-22,LAPSED,WEALTH SECURE,VUL,36000.0,3000.0,1.0,9507257665029793089
